gene_callers_id	contig	start	stop	direction	partial	call_type	source	version
1862	semibin163_refined_aligned	1996856	1998728	f	0	1	prodigal	v4.6
1863	semibin163_refined_aligned	1998936	2002758	f	0	1	prodigal	v4.6
1864	semibin163_refined_aligned	2002948	2003251	f	0	1	prodigal	v4.6
1865	semibin163_refined_aligned	2003506	2003965	r	0	1	prodigal	v4.6
1866	semibin163_refined_aligned	2004039	2004501	r	0	1	prodigal	v4.6
1867	semibin163_refined_aligned	2004511	2004907	r	0	1	prodigal	v4.6
1868	semibin163_refined_aligned	2005125	2006799	r	0	1	prodigal	v4.6
1869	semibin163_refined_aligned	2006908	2008051	r	0	1	prodigal	v4.6
1870	semibin163_refined_aligned	2009152	2009938	f	0	1	prodigal	v4.6
1871	semibin163_refined_aligned	2009961	2011506	f	0	1	prodigal	v4.6
1872	semibin163_refined_aligned	2011502	2012702	f	0	1	prodigal	v4.6
1873	semibin163_refined_aligned	2012701	2013370	f	0	1	prodigal	v4.6
1874	semibin163_refined_aligned	2013353	2016563	f	0	1	prodigal	v4.6
1875	semibin163_refined_aligned	2016622	2017090	r	0	1	prodigal	v4.6
1876	semibin163_refined_aligned	2017101	2017530	r	0	1	prodigal	v4.6
1877	semibin163_refined_aligned	2017695	2018409	r	0	1	prodigal	v4.6
1878	semibin163_refined_aligned	2018410	2019400	r	0	1	prodigal	v4.6
1879	semibin163_refined_aligned	2019607	2020708	r	0	1	prodigal	v4.6
1880	semibin163_refined_aligned	2020704	2020977	r	0	1	prodigal	v4.6
1881	semibin163_refined_aligned	2020963	2021206	r	0	1	prodigal	v4.6
1882	semibin163_refined_aligned	2021209	2021434	r	0	1	prodigal	v4.6
1883	semibin163_refined_aligned	2021674	2022904	r	0	1	prodigal	v4.6
1884	semibin163_refined_aligned	2023635	2025111	f	0	1	prodigal	v4.6
1885	semibin163_refined_aligned	2025296	2025548	f	0	1	prodigal	v4.6
1886	semibin163_refined_aligned	2025673	2026669	f	0	1	prodigal	v4.6
1887	semibin163_refined_aligned	2026814	2027216	f	0	1	prodigal	v4.6
1888	semibin163_refined_aligned	2027184	2027517	f	0	1	prodigal	v4.6
1889	semibin163_refined_aligned	2027605	2028337	r	0	1	prodigal	v4.6
1890	semibin163_refined_aligned	2028609	2029167	r	0	1	prodigal	v4.6
1891	semibin163_refined_aligned	2029163	2029811	r	0	1	prodigal	v4.6
1892	semibin163_refined_aligned	2029749	2029929	r	0	1	prodigal	v4.6
1893	semibin163_refined_aligned	2029958	2032082	r	0	1	prodigal	v4.6
1894	semibin163_refined_aligned	2032313	2033309	r	0	1	prodigal	v4.6
1895	semibin163_refined_aligned	2033403	2033589	r	0	1	prodigal	v4.6
1896	semibin163_refined_aligned	2033753	2033948	r	0	1	prodigal	v4.6
1897	semibin163_refined_aligned	2034062	2035022	r	0	1	prodigal	v4.6
1898	semibin163_refined_aligned	2035040	2036030	r	0	1	prodigal	v4.6
1899	semibin163_refined_aligned	2036164	2036590	r	0	1	prodigal	v4.6
1900	semibin163_refined_aligned	2036730	2037873	f	0	1	prodigal	v4.6
1901	semibin163_refined_aligned	2037872	2038421	f	0	1	prodigal	v4.6
1902	semibin163_refined_aligned	2038453	2039233	f	0	1	prodigal	v4.6
1903	semibin163_refined_aligned	2039246	2039546	r	0	1	prodigal	v4.6
1904	semibin163_refined_aligned	2039542	2039815	r	0	1	prodigal	v4.6
1905	semibin163_refined_aligned	2039884	2040442	r	0	1	prodigal	v4.6
1906	semibin163_refined_aligned	2040607	2041837	r	0	1	prodigal	v4.6
1907	semibin163_refined_aligned	2041970	2043602	f	0	1	prodigal	v4.6
1908	semibin163_refined_aligned	2043753	2045832	r	0	1	prodigal	v4.6
1909	semibin163_refined_aligned	2046013	2047162	r	0	1	prodigal	v4.6
1910	semibin163_refined_aligned	2047235	2048399	f	0	1	prodigal	v4.6
1911	semibin163_refined_aligned	2048415	2048778	f	0	1	prodigal	v4.6
1912	semibin163_refined_aligned	2048798	2049737	f	0	1	prodigal	v4.6
1913	semibin163_refined_aligned	2049854	2050148	f	0	1	prodigal	v4.6
1914	semibin163_refined_aligned	2050294	2050567	f	0	1	prodigal	v4.6
1915	semibin163_refined_aligned	2050563	2051961	f	0	1	prodigal	v4.6
1916	semibin163_refined_aligned	2053059	2053401	f	0	1	prodigal	v4.6
1917	semibin163_refined_aligned	2053393	2054641	f	0	1	prodigal	v4.6
1918	semibin163_refined_aligned	2054841	2055195	r	0	1	prodigal	v4.6
1919	semibin163_refined_aligned	2055191	2055416	r	0	1	prodigal	v4.6
1920	semibin163_refined_aligned	2055724	2056906	f	0	1	prodigal	v4.6
1921	semibin163_refined_aligned	2057365	2058370	f	0	1	prodigal	v4.6
1922	semibin163_refined_aligned	2058448	2058892	r	0	1	prodigal	v4.6
1923	semibin163_refined_aligned	2058945	2059449	f	0	1	prodigal	v4.6
1924	semibin163_refined_aligned	2059479	2060682	f	0	1	prodigal	v4.6
1925	semibin163_refined_aligned	2060686	2061463	f	0	1	prodigal	v4.6
1926	semibin163_refined_aligned	2061497	2062496	f	0	1	prodigal	v4.6
1927	semibin163_refined_aligned	2062509	2064603	f	0	1	prodigal	v4.6
1928	semibin163_refined_aligned	2065147	2065702	f	0	1	prodigal	v4.6
1929	semibin163_refined_aligned	2065749	2068161	f	0	1	prodigal	v4.6
1930	semibin163_refined_aligned	2068175	2069264	f	0	1	prodigal	v4.6
1931	semibin163_refined_aligned	2069487	2070354	r	0	1	prodigal	v4.6
1932	semibin163_refined_aligned	2070462	2070690	f	0	1	prodigal	v4.6
1933	semibin163_refined_aligned	2070799	2071462	f	0	1	prodigal	v4.6
1934	semibin163_refined_aligned	2071472	2071787	f	0	1	prodigal	v4.6
1935	semibin163_refined_aligned	2071953	2072130	f	0	1	prodigal	v4.6
1936	semibin163_refined_aligned	2072274	2072562	f	0	1	prodigal	v4.6
1937	semibin163_refined_aligned	2072558	2072678	f	0	1	prodigal	v4.6
1938	semibin163_refined_aligned	2073124	2074849	f	0	1	prodigal	v4.6
1939	semibin163_refined_aligned	2074842	2075856	f	0	1	prodigal	v4.6
1940	semibin163_refined_aligned	2075852	2077022	f	0	1	prodigal	v4.6
1941	semibin163_refined_aligned	2077018	2077738	f	0	1	prodigal	v4.6
1942	semibin163_refined_aligned	2077737	2079768	f	0	1	prodigal	v4.6
1943	semibin163_refined_aligned	2079773	2080466	f	0	1	prodigal	v4.6
1944	semibin163_refined_aligned	2080458	2081568	f	0	1	prodigal	v4.6
1945	semibin163_refined_aligned	2081558	2082617	f	0	1	prodigal	v4.6
1946	semibin163_refined_aligned	2082613	2083090	f	0	1	prodigal	v4.6
1947	semibin163_refined_aligned	2083186	2084668	f	0	1	prodigal	v4.6
1948	semibin163_refined_aligned	2084724	2086041	f	0	1	prodigal	v4.6
1949	semibin163_refined_aligned	2086037	2086562	f	0	1	prodigal	v4.6
1950	semibin163_refined_aligned	2086561	2087239	f	0	1	prodigal	v4.6
1951	semibin163_refined_aligned	2087919	2088171	r	0	1	prodigal	v4.6
1952	semibin163_refined_aligned	2088636	2089800	f	0	1	prodigal	v4.6
1953	semibin163_refined_aligned	2089860	2091795	f	0	1	prodigal	v4.6
1954	semibin163_refined_aligned	2091810	2092965	f	0	1	prodigal	v4.6
1955	semibin163_refined_aligned	2093040	2094117	f	0	1	prodigal	v4.6
1956	semibin163_refined_aligned	2094244	2095258	f	0	1	prodigal	v4.6
1957	semibin163_refined_aligned	2095330	2096383	f	0	1	prodigal	v4.6
1958	semibin163_refined_aligned	2096416	2097697	f	0	1	prodigal	v4.6
1959	semibin163_refined_aligned	2098165	2098381	f	0	1	prodigal	v4.6
1960	semibin163_refined_aligned	2098377	2099847	f	0	1	prodigal	v4.6
1961	semibin163_refined_aligned	2099908	2100463	f	0	1	prodigal	v4.6
1962	semibin163_refined_aligned	2100459	2100579	f	0	1	prodigal	v4.6
1963	semibin163_refined_aligned	2100604	2101828	f	0	1	prodigal	v4.6
1964	semibin163_refined_aligned	2101820	2102330	f	0	1	prodigal	v4.6
1965	semibin163_refined_aligned	2102710	2103034	r	0	1	prodigal	v4.6
1966	semibin163_refined_aligned	2103033	2103282	r	0	1	prodigal	v4.6
1967	semibin163_refined_aligned	2103688	2103925	f	0	1	prodigal	v4.6
1968	semibin163_refined_aligned	2104502	2104862	r	0	1	prodigal	v4.6
1969	semibin163_refined_aligned	2104854	2105712	r	0	1	prodigal	v4.6
1970	semibin163_refined_aligned	2106574	2106823	f	0	1	prodigal	v4.6
1971	semibin163_refined_aligned	2106819	2107248	f	0	1	prodigal	v4.6
1972	semibin163_refined_aligned	2107205	2107451	f	0	1	prodigal	v4.6
1973	semibin163_refined_aligned	2107495	2108038	r	0	1	prodigal	v4.6
1974	semibin163_refined_aligned	2108046	2108346	r	0	1	prodigal	v4.6
1975	semibin163_refined_aligned	2108550	2109738	r	0	1	prodigal	v4.6
1976	semibin163_refined_aligned	2109793	2110201	r	0	1	prodigal	v4.6
1977	semibin163_refined_aligned	2110213	2111512	r	0	1	prodigal	v4.6
1978	semibin163_refined_aligned	2111508	2112108	r	0	1	prodigal	v4.6
1979	semibin163_refined_aligned	2112114	2113722	r	0	1	prodigal	v4.6
1980	semibin163_refined_aligned	2114019	2115150	f	0	1	prodigal	v4.6
1981	semibin163_refined_aligned	2115168	2116320	f	0	1	prodigal	v4.6
1982	semibin163_refined_aligned	2116316	2118020	f	0	1	prodigal	v4.6
1983	semibin163_refined_aligned	2118112	2120437	f	0	1	prodigal	v4.6
1984	semibin163_refined_aligned	2120438	2120636	r	0	1	prodigal	v4.6
1985	semibin163_refined_aligned	2120728	2121340	r	0	1	prodigal	v4.6
1986	semibin163_refined_aligned	2121333	2122170	r	0	1	prodigal	v4.6
1987	semibin163_refined_aligned	2122202	2123297	r	0	1	prodigal	v4.6
1988	semibin163_refined_aligned	2123293	2124421	r	0	1	prodigal	v4.6
1989	semibin163_refined_aligned	2124444	2124732	r	0	1	prodigal	v4.6
1990	semibin163_refined_aligned	2124715	2125834	r	0	1	prodigal	v4.6
1991	semibin163_refined_aligned	2125820	2127287	r	0	1	prodigal	v4.6
1992	semibin163_refined_aligned	2127397	2127673	r	0	1	prodigal	v4.6
1993	semibin163_refined_aligned	2128040	2128847	f	0	1	prodigal	v4.6
1994	semibin163_refined_aligned	2128880	2129168	f	0	1	prodigal	v4.6
1995	semibin163_refined_aligned	2129375	2130314	f	0	1	prodigal	v4.6
1996	semibin163_refined_aligned	2130352	2132464	f	0	1	prodigal	v4.6
1997	semibin163_refined_aligned	2132759	2133170	f	0	1	prodigal	v4.6
1998	semibin163_refined_aligned	2133357	2135535	f	0	1	prodigal	v4.6
1999	semibin163_refined_aligned	2135833	2137000	f	0	1	prodigal	v4.6
2000	semibin163_refined_aligned	2137023	2137515	f	0	1	prodigal	v4.6
2001	semibin163_refined_aligned	2137641	2138634	f	0	1	prodigal	v4.6
2002	semibin163_refined_aligned	2138809	2139136	f	0	1	prodigal	v4.6
2003	semibin163_refined_aligned	2139116	2139242	f	0	1	prodigal	v4.6
2004	semibin163_refined_aligned	2139245	2139527	f	0	1	prodigal	v4.6
2005	semibin163_refined_aligned	2139646	2140894	f	0	1	prodigal	v4.6
2006	semibin163_refined_aligned	2140953	2141592	f	0	1	prodigal	v4.6
2007	semibin163_refined_aligned	2141625	2141919	f	0	1	prodigal	v4.6
2008	semibin163_refined_aligned	2142539	2143457	r	0	1	prodigal	v4.6
2009	semibin163_refined_aligned	2143472	2144057	r	0	1	prodigal	v4.6
2010	semibin163_refined_aligned	2144075	2145830	r	0	1	prodigal	v4.6
2011	semibin163_refined_aligned	2145924	2146836	r	0	1	prodigal	v4.6
2012	semibin163_refined_aligned	2146877	2148800	r	0	1	prodigal	v4.6
2013	semibin163_refined_aligned	2148969	2149998	f	0	1	prodigal	v4.6
2014	semibin163_refined_aligned	2149990	2150755	f	0	1	prodigal	v4.6
2015	semibin163_refined_aligned	2150846	2152775	f	0	1	prodigal	v4.6
2016	semibin163_refined_aligned	2152884	2154075	f	0	1	prodigal	v4.6
2017	semibin163_refined_aligned	2154313	2155357	f	0	1	prodigal	v4.6
2018	semibin163_refined_aligned	2155423	2155627	f	0	1	prodigal	v4.6
2019	semibin163_refined_aligned	2155549	2155741	r	0	1	prodigal	v4.6
2020	semibin163_refined_aligned	2155883	2157017	f	0	1	prodigal	v4.6
2021	semibin163_refined_aligned	2157013	2157646	r	0	1	prodigal	v4.6
2022	semibin163_refined_aligned	2157642	2158389	r	0	1	prodigal	v4.6
2023	semibin163_refined_aligned	2158378	2158840	r	0	1	prodigal	v4.6
2024	semibin163_refined_aligned	2158836	2159433	r	0	1	prodigal	v4.6
2025	semibin163_refined_aligned	2159648	2160329	r	0	1	prodigal	v4.6
2026	semibin163_refined_aligned	2160408	2160750	r	0	1	prodigal	v4.6
2027	semibin163_refined_aligned	2160771	2162103	r	0	1	prodigal	v4.6
2028	semibin163_refined_aligned	2162352	2162772	f	0	1	prodigal	v4.6
2029	semibin163_refined_aligned	2162792	2164433	f	0	1	prodigal	v4.6
2030	semibin163_refined_aligned	2164507	2165539	r	0	1	prodigal	v4.6
2031	semibin163_refined_aligned	2165963	2166917	f	0	1	prodigal	v4.6
2032	semibin163_refined_aligned	2167000	2167579	r	0	1	prodigal	v4.6
2033	semibin163_refined_aligned	2167578	2168181	r	0	1	prodigal	v4.6
2034	semibin163_refined_aligned	2168177	2168726	r	0	1	prodigal	v4.6
2035	semibin163_refined_aligned	2168722	2169697	r	0	1	prodigal	v4.6
2036	semibin163_refined_aligned	2169716	2171042	r	0	1	prodigal	v4.6
2037	semibin163_refined_aligned	2171042	2171882	r	0	1	prodigal	v4.6
2038	semibin163_refined_aligned	2171888	2172287	r	0	1	prodigal	v4.6
2039	semibin163_refined_aligned	2172514	2173822	r	0	1	prodigal	v4.6
2040	semibin163_refined_aligned	2173932	2175372	r	0	1	prodigal	v4.6
2041	semibin163_refined_aligned	2175433	2176699	r	0	1	prodigal	v4.6
2042	semibin163_refined_aligned	2176760	2177633	r	0	1	prodigal	v4.6
2043	semibin163_refined_aligned	2177784	2178279	f	0	1	prodigal	v4.6
2044	semibin163_refined_aligned	2178805	2179573	f	0	1	prodigal	v4.6
2045	semibin163_refined_aligned	2179614	2180562	f	0	1	prodigal	v4.6
2046	semibin163_refined_aligned	2180558	2181314	f	0	1	prodigal	v4.6
2047	semibin163_refined_aligned	2181310	2182723	f	0	1	prodigal	v4.6
2048	semibin163_refined_aligned	2182715	2183918	f	0	1	prodigal	v4.6
2049	semibin163_refined_aligned	2183938	2185831	f	0	1	prodigal	v4.6
2050	semibin163_refined_aligned	2185827	2186601	f	0	1	prodigal	v4.6
2051	semibin163_refined_aligned	2186597	2187707	f	0	1	prodigal	v4.6
2052	semibin163_refined_aligned	2187853	2189395	r	0	1	prodigal	v4.6
2053	semibin163_refined_aligned	2189510	2190575	r	0	1	prodigal	v4.6
2054	semibin163_refined_aligned	2190595	2191402	r	0	1	prodigal	v4.6
2055	semibin163_refined_aligned	2191395	2192373	r	0	1	prodigal	v4.6
2056	semibin163_refined_aligned	2192392	2194489	r	0	1	prodigal	v4.6
2057	semibin163_refined_aligned	2195339	2195528	r	0	1	prodigal	v4.6
2058	semibin163_refined_aligned	2196039	2197986	f	0	1	prodigal	v4.6
2059	semibin163_refined_aligned	2198120	2199623	f	0	1	prodigal	v4.6
2060	semibin163_refined_aligned	2200139	2200973	f	0	1	prodigal	v4.6
2061	semibin163_refined_aligned	2200956	2202237	f	0	1	prodigal	v4.6
2062	semibin163_refined_aligned	2202236	2203040	f	0	1	prodigal	v4.6
2063	semibin163_refined_aligned	2203069	2205709	r	0	1	prodigal	v4.6
2064	semibin163_refined_aligned	2205653	2206277	r	0	1	prodigal	v4.6
2065	semibin163_refined_aligned	2206289	2206913	r	0	1	prodigal	v4.6
2066	semibin163_refined_aligned	2207217	2207733	f	0	1	prodigal	v4.6
2067	semibin163_refined_aligned	2207815	2208871	f	0	1	prodigal	v4.6
2068	semibin163_refined_aligned	2209707	2210109	f	0	1	prodigal	v4.6
2069	semibin163_refined_aligned	2210153	2211167	f	0	1	prodigal	v4.6
2070	semibin163_refined_aligned	2211248	2211725	f	0	1	prodigal	v4.6
2071	semibin163_refined_aligned	2211711	2212848	f	0	1	prodigal	v4.6
2072	semibin163_refined_aligned	2212865	2213267	f	0	1	prodigal	v4.6
2073	semibin163_refined_aligned	2213288	2214479	f	0	1	prodigal	v4.6
2074	semibin163_refined_aligned	2214472	2214751	f	0	1	prodigal	v4.6
2075	semibin163_refined_aligned	2214775	2215015	f	0	1	prodigal	v4.6
2076	semibin163_refined_aligned	2215004	2215205	f	0	1	prodigal	v4.6
2077	semibin163_refined_aligned	2215201	2215693	r	0	1	prodigal	v4.6
2078	semibin163_refined_aligned	2215704	2216286	r	0	1	prodigal	v4.6
2079	semibin163_refined_aligned	2216678	2218103	r	0	1	prodigal	v4.6
2080	semibin163_refined_aligned	2218099	2218468	r	0	1	prodigal	v4.6
2081	semibin163_refined_aligned	2218464	2219433	r	0	1	prodigal	v4.6
2082	semibin163_refined_aligned	2219784	2219958	f	0	1	prodigal	v4.6
2083	semibin163_refined_aligned	2220036	2220360	f	0	1	prodigal	v4.6
2084	semibin163_refined_aligned	2220949	2222266	f	0	1	prodigal	v4.6
2085	semibin163_refined_aligned	2222262	2223189	r	0	1	prodigal	v4.6
2086	semibin163_refined_aligned	2223350	2223761	r	0	1	prodigal	v4.6
2087	semibin163_refined_aligned	2224113	2224233	f	0	1	prodigal	v4.6
2088	semibin163_refined_aligned	2224398	2224704	f	0	1	prodigal	v4.6
2089	semibin163_refined_aligned	2225302	2226589	f	0	1	prodigal	v4.6
2090	semibin163_refined_aligned	2226585	2227512	r	0	1	prodigal	v4.6
2091	semibin163_refined_aligned	2228109	2228334	r	0	1	prodigal	v4.6
2092	semibin163_refined_aligned	2228330	2228870	r	0	1	prodigal	v4.6
2093	semibin163_refined_aligned	2228869	2230027	r	0	1	prodigal	v4.6
2094	semibin163_refined_aligned	2230052	2230811	r	0	1	prodigal	v4.6
2095	semibin163_refined_aligned	2231008	2231818	f	0	1	prodigal	v4.6
2096	semibin163_refined_aligned	2231931	2232504	f	0	1	prodigal	v4.6
2097	semibin163_refined_aligned	2232527	2233715	r	0	1	prodigal	v4.6
2098	semibin163_refined_aligned	2233834	2234713	f	0	1	prodigal	v4.6
2099	semibin163_refined_aligned	2234752	2235358	r	0	1	prodigal	v4.6
2100	semibin163_refined_aligned	2235474	2235801	f	0	1	prodigal	v4.6
2101	semibin163_refined_aligned	2235800	2236427	f	0	1	prodigal	v4.6
2102	semibin163_refined_aligned	2236457	2237492	r	0	1	prodigal	v4.6
2103	semibin163_refined_aligned	2237488	2238349	r	0	1	prodigal	v4.6
2104	semibin163_refined_aligned	2238375	2239005	r	0	1	prodigal	v4.6
2105	semibin163_refined_aligned	2239198	2240173	f	0	1	prodigal	v4.6
2106	semibin163_refined_aligned	2240183	2240915	f	0	1	prodigal	v4.6
2107	semibin163_refined_aligned	2240922	2241090	r	0	1	prodigal	v4.6
2108	semibin163_refined_aligned	2241191	2241497	r	0	1	prodigal	v4.6
2109	semibin163_refined_aligned	2241624	2243508	f	0	1	prodigal	v4.6
2110	semibin163_refined_aligned	2243519	2244512	r	0	1	prodigal	v4.6
2111	semibin163_refined_aligned	2244529	2246074	r	0	1	prodigal	v4.6
2112	semibin163_refined_aligned	2246070	2247027	r	0	1	prodigal	v4.6
2113	semibin163_refined_aligned	2247045	2247387	r	0	1	prodigal	v4.6
2114	semibin163_refined_aligned	2247444	2248557	r	0	1	prodigal	v4.6
2115	semibin163_refined_aligned	2249021	2249909	r	0	1	prodigal	v4.6
2116	semibin163_refined_aligned	2250004	2250562	f	0	1	prodigal	v4.6
2117	semibin163_refined_aligned	2250607	2250775	r	0	1	prodigal	v4.6
2118	semibin163_refined_aligned	2251183	2251597	r	0	1	prodigal	v4.6
2119	semibin163_refined_aligned	2251651	2251975	r	0	1	prodigal	v4.6
2120	semibin163_refined_aligned	2252376	2253264	r	0	1	prodigal	v4.6
2121	semibin163_refined_aligned	2253359	2253917	f	0	1	prodigal	v4.6
2122	semibin163_refined_aligned	2254134	2254272	r	0	1	prodigal	v4.6
2123	semibin163_refined_aligned	2254275	2254953	r	0	1	prodigal	v4.6
2124	semibin163_refined_aligned	2255007	2255331	r	0	1	prodigal	v4.6
2125	semibin163_refined_aligned	2255491	2256040	f	0	1	prodigal	v4.6
2126	semibin163_refined_aligned	2256073	2257486	f	0	1	prodigal	v4.6
2127	semibin163_refined_aligned	2257537	2258263	f	0	1	prodigal	v4.6
2128	semibin163_refined_aligned	2258255	2258708	f	0	1	prodigal	v4.6
2129	semibin163_refined_aligned	2258718	2259759	r	0	1	prodigal	v4.6
2130	semibin163_refined_aligned	2259775	2260276	r	0	1	prodigal	v4.6
2131	semibin163_refined_aligned	2260373	2261045	r	0	1	prodigal	v4.6
2132	semibin163_refined_aligned	2261885	2262155	f	0	1	prodigal	v4.6
2133	semibin163_refined_aligned	2262983	2263640	r	0	1	prodigal	v4.6
2134	semibin163_refined_aligned	2263654	2264359	r	0	1	prodigal	v4.6
2135	semibin163_refined_aligned	2265702	2266062	f	0	1	prodigal	v4.6
2136	semibin163_refined_aligned	2266263	2267469	f	0	1	prodigal	v4.6
2137	semibin163_refined_aligned	2267477	2268314	r	0	1	prodigal	v4.6
2138	semibin163_refined_aligned	2268336	2269281	r	0	1	prodigal	v4.6
2139	semibin163_refined_aligned	2269529	2270843	r	0	1	prodigal	v4.6
2140	semibin163_refined_aligned	2271063	2271516	f	0	1	prodigal	v4.6
2141	semibin163_refined_aligned	2271702	2272293	f	0	1	prodigal	v4.6
2142	semibin163_refined_aligned	2272747	2275096	f	0	1	prodigal	v4.6
2143	semibin163_refined_aligned	2275085	2278223	f	0	1	prodigal	v4.6
2144	semibin163_refined_aligned	2278306	2278903	f	0	1	prodigal	v4.6
2145	semibin163_refined_aligned	2278887	2279811	r	0	1	prodigal	v4.6
2146	semibin163_refined_aligned	2280032	2282597	f	0	1	prodigal	v4.6
2147	semibin163_refined_aligned	2282586	2285724	f	0	1	prodigal	v4.6
2148	semibin163_refined_aligned	2285807	2286404	f	0	1	prodigal	v4.6
2149	semibin163_refined_aligned	2286388	2287312	r	0	1	prodigal	v4.6
2150	semibin163_refined_aligned	2287717	2288164	f	0	1	prodigal	v4.6
2151	semibin163_refined_aligned	2288613	2288973	f	0	1	prodigal	v4.6
2152	semibin163_refined_aligned	2288976	2289243	f	0	1	prodigal	v4.6
2153	semibin163_refined_aligned	2289555	2289747	f	0	1	prodigal	v4.6
2154	semibin163_refined_aligned	2290247	2290610	f	0	1	prodigal	v4.6
2155	semibin163_refined_aligned	2290690	2291029	r	0	1	prodigal	v4.6
2156	semibin163_refined_aligned	2291089	2292358	f	0	1	prodigal	v4.6
2157	semibin163_refined_aligned	2293145	2293280	f	0	1	prodigal	v4.6
2158	semibin163_refined_aligned	2293272	2293521	f	0	1	prodigal	v4.6
2159	semibin163_refined_aligned	2293575	2294202	f	0	1	prodigal	v4.6
2160	semibin163_refined_aligned	2294453	2296409	f	0	1	prodigal	v4.6
2161	semibin163_refined_aligned	2296606	2296819	f	0	1	prodigal	v4.6
2162	semibin163_refined_aligned	2296815	2297151	f	0	1	prodigal	v4.6
2163	semibin163_refined_aligned	2297010	2297391	r	0	1	prodigal	v4.6
2164	semibin163_refined_aligned	2298689	2299280	r	0	1	prodigal	v4.6
2165	semibin163_refined_aligned	2299451	2303765	r	0	1	prodigal	v4.6
2166	semibin163_refined_aligned	2303838	2306505	r	0	1	prodigal	v4.6
2167	semibin163_refined_aligned	2306535	2306982	r	0	1	prodigal	v4.6
2168	semibin163_refined_aligned	2306981	2307443	r	0	1	prodigal	v4.6
2169	semibin163_refined_aligned	2307458	2307761	r	0	1	prodigal	v4.6
2170	semibin163_refined_aligned	2307768	2310888	r	0	1	prodigal	v4.6
2171	semibin163_refined_aligned	2311364	2311679	f	0	1	prodigal	v4.6
2172	semibin163_refined_aligned	2312717	2313149	f	0	1	prodigal	v4.6
2173	semibin163_refined_aligned	2313201	2314716	r	0	1	prodigal	v4.6
2174	semibin163_refined_aligned	2315274	2315601	f	0	1	prodigal	v4.6
2175	semibin163_refined_aligned	2315649	2316123	f	0	1	prodigal	v4.6
2176	semibin163_refined_aligned	2316134	2316836	f	0	1	prodigal	v4.6
2177	semibin163_refined_aligned	2316828	2318241	f	0	1	prodigal	v4.6
2178	semibin163_refined_aligned	2318632	2325721	r	0	1	prodigal	v4.6
2179	semibin163_refined_aligned	2325891	2326431	r	0	1	prodigal	v4.6
2180	semibin163_refined_aligned	2326468	2327332	r	0	1	prodigal	v4.6
2181	semibin163_refined_aligned	2327473	2327764	r	0	1	prodigal	v4.6
2182	semibin163_refined_aligned	2328603	2329425	r	0	1	prodigal	v4.6
2183	semibin163_refined_aligned	2329439	2330324	r	0	1	prodigal	v4.6
2184	semibin163_refined_aligned	2330337	2331399	f	0	1	prodigal	v4.6
2185	semibin163_refined_aligned	2331395	2331995	r	0	1	prodigal	v4.6
2186	semibin163_refined_aligned	2332191	2333274	f	0	1	prodigal	v4.6
2187	semibin163_refined_aligned	2333278	2334373	f	0	1	prodigal	v4.6
2188	semibin163_refined_aligned	2334369	2335428	f	0	1	prodigal	v4.6
2189	semibin163_refined_aligned	2335424	2335874	f	0	1	prodigal	v4.6
2190	semibin163_refined_aligned	2336415	2337741	f	0	1	prodigal	v4.6
2191	semibin163_refined_aligned	2337771	2338713	f	0	1	prodigal	v4.6
2192	semibin163_refined_aligned	2338729	2338975	f	0	1	prodigal	v4.6
2193	semibin163_refined_aligned	2339175	2339421	r	0	1	prodigal	v4.6
2194	semibin163_refined_aligned	2339437	2340379	r	0	1	prodigal	v4.6
2195	semibin163_refined_aligned	2340409	2341735	r	0	1	prodigal	v4.6
2196	semibin163_refined_aligned	2342276	2342726	r	0	1	prodigal	v4.6
2197	semibin163_refined_aligned	2342722	2343781	r	0	1	prodigal	v4.6
2198	semibin163_refined_aligned	2343777	2344872	r	0	1	prodigal	v4.6
2199	semibin163_refined_aligned	2344876	2345959	r	0	1	prodigal	v4.6
2200	semibin163_refined_aligned	2346155	2346755	f	0	1	prodigal	v4.6
2201	semibin163_refined_aligned	2346751	2347813	r	0	1	prodigal	v4.6
2202	semibin163_refined_aligned	2347826	2348711	f	0	1	prodigal	v4.6
2203	semibin163_refined_aligned	2348725	2349547	f	0	1	prodigal	v4.6
2204	semibin163_refined_aligned	2350011	2350320	f	0	1	prodigal	v4.6
2205	semibin163_refined_aligned	2350418	2351387	r	0	1	prodigal	v4.6
2206	semibin163_refined_aligned	2351401	2352841	r	0	1	prodigal	v4.6
2207	semibin163_refined_aligned	2352816	2353968	r	0	1	prodigal	v4.6
2208	semibin163_refined_aligned	2353973	2355017	r	0	1	prodigal	v4.6
2209	semibin163_refined_aligned	2355019	2355478	r	0	1	prodigal	v4.6
2210	semibin163_refined_aligned	2355474	2356938	r	0	1	prodigal	v4.6
2211	semibin163_refined_aligned	2356949	2357783	r	0	1	prodigal	v4.6
2212	semibin163_refined_aligned	2357769	2357982	r	0	1	prodigal	v4.6
2213	semibin163_refined_aligned	2359293	2359734	r	0	1	prodigal	v4.6
2214	semibin163_refined_aligned	2359834	2360455	f	0	1	prodigal	v4.6
2215	semibin163_refined_aligned	2364356	2364548	r	0	1	prodigal	v4.6
2216	semibin163_refined_aligned	2364701	2365127	r	0	1	prodigal	v4.6
2217	semibin163_refined_aligned	2366676	2366913	f	0	1	prodigal	v4.6
2218	semibin163_refined_aligned	2367009	2368974	f	0	1	prodigal	v4.6
2219	semibin163_refined_aligned	2370409	2370511	f	0	1	prodigal	v4.6
